"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","area","month","tree_size"
2,0.989975926578609,1.20323361273124,0.173435700005935,35,-1.22960662738601,0.034965034965035,1000,2,0.989975926578609,1.20105841555386,0.1897128076978,49,-1.11264226984341,0.048951048951049,1000,NA,"Bosnia and Herzegovina",2020-09-01,80
2,0.280389506325946,1.19069813031752,0.196442400693443,20.5,-4.63397220140959,0.0204795204795205,1000,2,0.280389506325946,1.20425107021548,0.16779673119986,11,-5.50583767206486,0.010989010989011,1000,NA,"Croatia",2020-09-01,80
5,0.0367290748403775,1.04858526983081,0.175824715289562,1,-5.75491445172556,0.000999000999000999,1000,5,0.80539984350803,1.20085056208491,0.0598065131209619,2,-6.61216810578914,0.001998001998002,1000,2.34247047972821,"Cyprus",2020-09-01,80
2,1.14709146485643,1.20510910978642,0.163830876757544,231,-0.354131321752296,0.230769230769231,1000,2,1.14709146485643,1.19585203556322,0.193735537304524,224.5,-0.251686249127028,0.224275724275724,1000,NA,"Czech Republic",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Denmark",2020-09-01,80
4,0.668965257373486,1.08780970430108,0.180102643933021,44,-2.32558744158895,0.043956043956044,1000,4,1.06523332800202,1.19808139879307,0.0833425125677377,58,-1.59400126895707,0.0579420579420579,1000,-0.033241684816617,"Finland",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"France",2020-09-01,80
3,1.22408013342041,1.12520211801076,0.197010967997341,659.5,0.501890917113714,0.658841158841159,1000,3,1.27283565080036,1.19270503838315,0.121484943153557,825,0.659592953144244,0.824175824175824,1000,-1.4921416317787,"Germany",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Hungary",2020-09-01,80
3,0.484681358641789,1.12814822063136,0.197030312646312,13,-3.26582673166975,0.012987012987013,1000,3,0.888108941006673,1.20002107574919,0.102354564146569,12,-3.04736908747784,0.011988011988012,1000,1.45121746051853,"Iceland",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Ireland",2020-09-01,80
4,0.65355306287654,1.0867617486745,0.182890320452783,34,-2.36868022717367,0.033966033966034,1000,4,1.04092758602386,1.19570589557229,0.0835445816122201,33,-1.85264330207366,0.032967032967033,1000,-0.171602645387138,"Italy",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Latvia",2020-09-01,80
2,1.06949340424762,1.19812625825218,0.178595714539716,85,-0.72024602794122,0.0849150849150849,1000,2,1.06949340424762,1.19325505512183,0.195243917251444,78.5,-0.633882236212365,0.0784215784215784,1000,NA,"Lithuania",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Luxembourg",2020-09-01,80
3,0.102305223948633,1.13342056314454,0.184174493759589,1,-5.59857838155302,0.000999000999000999,1000,3,0.175739947353577,1.20149955084629,0.095164054654077,1,-10.7788556006926,0.000999000999000999,1000,1.18013081013149,"Malta",2020-09-01,80
6,1.00861366740598,1.01542879789414,0.161043701456103,403,-0.0423185161949511,0.402597402597403,1000,6,1.21321301375421,1.19752193747398,0.0525584029621577,559,0.298545530227201,0.558441558441558,1000,-2.45987961722833,"Netherlands",2020-09-01,80
2,0.792638637752589,1.18268434505655,0.217553903143266,55,-1.79286926903399,0.0549450549450549,1000,2,0.792638637752589,1.20504602103825,0.174544516572393,34,-2.36276333043444,0.033966033966034,1000,NA,"North Macedonia",2020-09-01,80
3,0.792932589091606,1.13504499936322,0.182220687592951,86,-1.87746196543736,0.0859140859140859,1000,3,0.977428963663594,1.19701793179001,0.107196785555518,73,-2.04846597767329,0.0729270729270729,1000,-0.491441178053095,"Norway",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Poland",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Portugal",2020-09-01,80
3,0.568347483215878,1.13398735339276,0.187775418386673,25,-3.01232118153027,0.024975024975025,1000,3,0.848176756137491,1.20057887324226,0.119250506634825,15,-2.95514146689464,0.014985014985015,1000,0.688954559827674,"Romania",2020-09-01,80
2,0.758135726562159,1.20232447861757,0.174973338036115,36,-2.53860820763292,0.035964035964036,1000,2,0.758135726562159,1.20242794468486,0.184587247073711,42,-2.40694969542116,0.041958041958042,1000,NA,"Russia",2020-09-01,80
2,0.506728625447067,1.19793501586619,0.180986634877231,27,-3.8191018407961,0.026973026973027,1000,2,0.506728625447067,1.20009911295245,0.189028517766311,27,-3.66807345102593,0.026973026973027,1000,NA,"Serbia",2020-09-01,80
3,1.17216756511433,1.13201576544851,0.183364835018458,461,0.218972190942566,0.460539460539461,1000,3,1.21090486755808,1.19414080042717,0.122189485810861,382.5,0.137197296638634,0.382117882117882,1000,-1.47450089375099,"Slovakia",2020-09-01,80
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Slovenia",2020-09-01,80
4,0.684350979899477,1.08532426541456,0.180847612858645,45,-2.21718871030108,0.044955044955045,1000,4,1.04623742212338,1.20037773486507,0.0775364836919641,34,-1.98797140909899,0.033966033966034,1000,-0.40203815367292,"Sweden",2020-09-01,80
2,1.06785649217886,1.19676894100274,0.179364328512705,85.5,-0.71871843132255,0.0854145854145854,1000,2,1.06785649217886,1.19296602058969,0.193549913649203,85,-0.646394131890862,0.0849150849150849,1000,NA,"Turkey",2020-09-01,80
2,1.12602149520035,1.20172629705625,0.178269033944907,172,-0.424666024045955,0.171828171828172,1000,2,1.12602149520035,1.20974726093906,0.158312966439719,184,-0.52886233908447,0.183816183816184,1000,NA,"Ukraine",2020-09-01,80
4,0.430825700840444,1.08838776219624,0.169549335294239,2,-3.87829336054104,0.001998001998002,1000,4,0.741341842569038,1.20061449469203,0.0724938880379247,1,-6.33532928848747,0.000999000999000999,1000,1.33760970035311,"United Kingdom",2020-09-01,80
4,0.632288901826996,1.1453404589382,0.245785908378471,23,-2.08739207424855,0.022977022977023,1000,4,1.17500528826046,1.31425036972174,0.137686855189949,107,-1.01131717526107,0.106893106893107,1000,0.149202342257915,"Austria",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Belgium",2020-10-01,79
2,1.30282916977444,1.31696114881961,0.270811157585129,237.5,-0.0521838877363513,0.237262737262737,1000,2,1.30282916977444,1.31048933138819,0.290608736256397,227.5,-0.02635902042185,0.227272727272727,1000,NA,"Bosnia and Herzegovina",2020-10-01,79
2,1.21812971622239,1.33882832327352,0.248831833510993,102.5,-0.485060956020308,0.102397602397602,1000,2,1.21812971622239,1.32039158031745,0.282627976944007,125.5,-0.361824987040519,0.125374625374625,1000,NA,"Croatia",2020-10-01,79
3,0.573125554464923,1.22753205645702,0.266410692666214,24,-2.45638226995641,0.023976023976024,1000,3,0.988797341286196,1.32069822979134,0.173763446930934,32,-1.91007311587841,0.031968031968032,1000,1.17969413333776,"Cyprus",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Czech Republic",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Denmark",2020-10-01,79
3,0.481210413680022,1.20507613049098,0.273710466038989,12,-2.64464025539982,0.011988011988012,1000,3,0.953313359236139,1.32309976470485,0.168406154929709,25,-2.19580101227926,0.024975024975025,1000,1.73205080756888,"Finland",2020-10-01,79
4,1.37664550595372,1.14943897870879,0.241080908701472,848.5,0.942449273435724,0.847652347652348,1000,4,1.4228964695997,1.32890725268231,0.117832102717088,819,0.797653735697667,0.818181818181818,1000,-2.27508515958627,"Germany",2020-10-01,79
2,1.32335165603331,1.31260079562794,0.285372462008093,238.5,0.0376730828536041,0.238261738261738,1000,2,1.32335165603331,1.31957858005571,0.28104310713749,236,0.0134252571288233,0.235764235764236,1000,NA,"Greece",2020-10-01,79
2,0.336808370478593,1.33106921978374,0.26760594147167,14,-3.71539153367567,0.013986013986014,1000,2,0.336808370478593,1.32789921363557,0.275588652373767,18,-3.59626869473862,0.017982017982018,1000,NA,"Hungary",2020-10-01,79
5,0.328825010411174,1.08658287176091,0.23182945537142,2,-3.26860044654684,0.001998001998002,1000,5,0.661964125528584,1.31957633416345,0.105410652942401,1,-6.2385744730583,0.000999000999000999,1000,1.66425406946962,"Iceland",2020-10-01,79
3,0.401740344077477,1.21226339918475,0.273874003415038,9,-2.95947422902706,0.00899100899100899,1000,3,0.43365544454006,1.32539958502691,0.163435762981098,4,-5.45623628648511,0.003996003996004,1000,-1.34499030986278,"Ireland",2020-10-01,79
5,1.09645733433535,1.0900606133959,0.223052353635866,528,0.0286781145106986,0.527472527472527,1000,5,1.34740402554676,1.32140407569497,0.105206032700905,527,0.247133640384471,0.526473526473527,1000,-1.96473645243049,"Italy",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Latvia",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Liechtenstein",2020-10-01,79
4,0.563464028915973,1.13495024199947,0.247901701362843,24,-2.3052936302645,0.023976023976024,1000,4,0.952591544932602,1.32473148777891,0.12985607293172,25,-2.865787748271,0.024975024975025,1000,1.38982178307227,"Lithuania",2020-10-01,79
3,1.32208081972969,1.22970130459731,0.26815274652338,468,0.344503333753186,0.467532467532468,1000,3,1.38786513785302,1.32460982840369,0.167996528187431,496,0.376527480251014,0.495504495504495,1000,-1.38961991647391,"Luxembourg",2020-10-01,79
2,1.22442036317261,1.32011403430749,0.284113995222408,122,-0.336814351788498,0.121878121878122,1000,2,1.22442036317261,1.33196781514244,0.264924169145386,109,-0.405955607284772,0.108891108891109,1000,NA,"Netherlands",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"North Macedonia",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Norway",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Poland",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Portugal",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Romania",2020-10-01,79
5,0.95037313476746,1.08675941242392,0.225195557123628,274,-0.605634850875782,0.273726273726274,1000,5,1.24235040298508,1.31442055826711,0.110164183202319,172,-0.654206777439341,0.171828171828172,1000,-1.78711698813946,"Serbia",2020-10-01,79
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Slovakia",2020-10-01,79
2,1.4654891645373,1.32900885423685,0.265482441413665,818.5,0.514084131416424,0.817682317682318,1000,2,1.4654891645373,1.31706470892473,0.281671186097604,826,0.526942275029672,0.825174825174825,1000,NA,"Slovenia",2020-10-01,79
2,0.410435041976143,1.31573090269385,0.278932259060323,25,-3.24557605408388,0.024975024975025,1000,2,0.410435041976143,1.34068063251887,0.251062022710412,16,-3.7052421568981,0.015984015984016,1000,NA,"Spain",2020-10-01,79
5,1.06093666473507,1.08533392695796,0.222298808041446,490,-0.109749856231078,0.48951048951049,1000,5,1.36462426363055,1.31874217691695,0.106185020592706,610,0.43209566149253,0.609390609390609,1000,-1.88019864581889,"Sweden",2020-10-01,79
3,1.35340618077907,1.22668964337698,0.269343194662536,539,0.470464967792689,0.538461538461538,1000,3,1.39487572366003,1.32063608546844,0.163469465958672,543.5,0.454149879038336,0.542957042957043,1000,-1.5084166826526,"Switzerland",2020-10-01,79
3,1.31517526997891,1.23244239013592,0.26117280731691,420,0.316774478526016,0.41958041958042,1000,3,1.38350161616518,1.32419142878888,0.168349765074883,488,0.352303356942128,0.487512487512487,1000,-1.48817032355849,"Turkey",2020-10-01,79
4,0.958167589529864,1.13563890313139,0.249446361397155,297,-0.711460823110457,0.296703296703297,1000,4,1.27110874882449,1.32948204893522,0.114787847102999,229.5,-0.508532057913312,0.229270729270729,1000,-1.18010869534111,"United Kingdom",2020-10-01,79
3,0.273400235448814,1.11245160796009,0.46437363440543,2,-1.80684541572988,0.001998001998002,1000,3,0.341600395881414,1.35368480608874,0.557908936326071,1,-1.81406739399459,0.000999000999000999,1000,-0.414282046925281,"Albania",2021-03-01,360
15,0.452952881639309,0.892679930966621,0.146301355593489,2,-3.00562525578459,0.001998001998002,1000,15,1.18503530455232,1.35292565646439,0.235101686792554,247,-0.714118023577655,0.246753246753247,1000,-0.132497013927026,"Austria",2021-03-01,360
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Belarus",2021-03-01,360
12,0.622962874272332,0.921539965574901,0.167402788772065,40,-1.78358493005221,0.03996003996004,1000,12,0.743285873501636,1.36122398915313,0.259569018009893,16,-2.38063124940415,0.015984015984016,1000,-4.46231148191211,"Belgium",2021-03-01,360
11,0.466193450915233,0.931953773891478,0.181092003277981,2,-2.57195411473411,0.001998001998002,1000,11,0.832522725194419,1.33302641600142,0.273909401267146,50,-1.82725999360224,0.04995004995005,1000,0.957208340487568,"Bosnia and Herzegovina",2021-03-01,360
