"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","area","month","tree_size"
30,0.302720214,0.338743850497507,0.0513758737120073,246,-0.70117808019073,0.245754245754246,1000,30,0.670296680988506,0.698144754385188,0.0194267901320414,88,-1.43348814741924,0.0879120879120879,1000,-1.9467041763014,"Bavaria",2020-06-01,190
38,0.192408203684211,0.313125404968863,0.0426512714475163,1,-2.83033066043996,0.000999000999000999,1000,38,0.698950041365576,0.697406608252333,0.0172610579678226,498,0.0894170633179287,0.497502497502497,1000,0.754612510848685,"Berlin",2020-06-01,190
6,0.220182855,0.527525044659267,0.135260339918784,14,-2.27222695021917,0.013986013986014,1000,6,0.471628483333333,0.694471203207067,0.0608065226408854,6,-3.66478315475809,0.00599400599400599,1000,0.764095612490778,"Brandenburg",2020-06-01,190
36,0.185788205877778,0.318977177712233,0.0460358065237871,4,-2.89316038735274,0.003996003996004,1000,36,0.631938906250794,0.696494310767232,0.0188224767051545,5,-3.42969767091064,0.004995004995005,1000,2.22738151559566,"Hamburg",2020-06-01,190
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Hesse",2020-06-01,190
64,0.12936382390625,0.263776798280394,0.0287402238449972,1,-4.67682419938915,0.000999000999000999,1000,64,0.397155725347222,0.696745723378402,0.0119178268410171,1,-25.1379720504156,0.000999000999000999,1000,-3.14952579762892,"North Rhine-Westphalia",2020-06-01,190
9,0.459539831111111,0.479062571038311,0.101336681628076,439,-0.192652252013265,0.438561438561439,1000,9,0.628283817777778,0.696509767146356,0.0486078048715445,79,-1.40360070875198,0.0789210789210789,1000,-1.8931273744002,"Saarland",2020-06-01,190
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Schleswig-Holstein",2020-06-01,190
6,0.597004394666667,0.785114543321167,0.130908787962001,125,-1.43695584981737,0.124875124875125,1000,6,0.822718577066667,0.888804849616033,0.0368885679236089,47,-1.79151092789024,0.046953046953047,1000,-1.81408279454314,"Baden-Wurttemberg",2020-07-01,93
15,0.363993628266667,0.6723790857646,0.101726216397908,5,-3.03152391210211,0.004995004995005,1000,15,0.725258636876191,0.88732044657141,0.0185309054805216,1,-8.74548790211936,0.000999000999000999,1000,0.545729020224955,"Bavaria",2020-07-01,93
16,0.606387490625,0.656821738907156,0.100630806038141,315,-0.501181002793922,0.314685314685315,1000,16,0.884145106416667,0.887800840605579,0.0182268367872657,376,-0.200568767448811,0.375624375624376,1000,-3.54110402240459,"Berlin",2020-07-01,93
7,0.935909591428571,0.771334784976357,0.123336100026606,1001,1.33436038934839,1,1000,7,0.953974598428571,0.886936733111857,0.0335002746080828,1000,2.00111390431826,0.999000999000999,1000,-3.68846402361696,"Hamburg",2020-07-01,93
11,0.633304750909091,0.716910230933591,0.115162398567293,236,-0.725978974601215,0.235764235764236,1000,11,0.880505091272727,0.887220309018218,0.0233572120812816,347,-0.287500825103718,0.346653346653347,1000,-3.280273246936,"Hesse",2020-07-01,93
11,0.135819673636364,0.706605435837773,0.114916029122505,1,-4.96698125196207,0.000999000999000999,1000,11,0.676890544,0.887989495647873,0.0245151477399888,1,-8.61095979868524,0.000999000999000999,1000,0.78158818692079,"North Rhine-Westphalia",2020-07-01,93
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Rhineland-Palatinate",2020-07-01,93
25,0.26362660968,0.5841051227259,0.0809032905708766,1,-3.96125436659637,0.000999000999000999,1000,25,0.850585342626667,0.887572198633327,0.0127569222482336,6,-2.89935576049947,0.00599400599400599,1000,-0.201600355915802,"Schleswig-Holstein",2020-07-01,93
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Thuringia",2020-07-01,93
7,0.4524023,0.954477530364429,0.117801774412828,1,-4.26203453103296,0.000999000999000999,1000,7,0.915696828571429,1.05953782860495,0.0318434752080757,3,-4.5171263215971,0.002997002997003,1000,0.267318747567048,"Baden-Wurttemberg",2020-08-01,222
9,0.454406282,0.926243113609333,0.1168649961586,1,-4.03745216376848,0.000999000999000999,1000,9,0.929409820888889,1.05868475128433,0.0259513349247254,2,-4.98143663015488,0.001998001998002,1000,0.0933765164657534,"Bavaria",2020-08-01,222
36,0.737820818277778,0.702188794444833,0.0717544688281386,701,0.496582643769378,0.7002997002997,1000,36,1.02274704321905,1.05951920502169,0.0095182138283079,1,-3.86334689112326,0.000999000999000999,1000,-6.81169637054727,"Berlin",2020-08-01,222
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Brandenburg",2020-08-01,222
56,0.499491106428571,0.611066026067143,0.0559268099728263,24,-1.99501669579909,0.023976023976024,1000,56,1.04070369433636,1.05944251496941,0.00683974544615211,9,-2.73969561887523,0.00899100899100899,1000,-4.15629790222553,"Hamburg",2020-08-01,222
27,0.582765828,0.757495487831815,0.0859500855783066,30,-2.03292013796337,0.02997002997003,1000,27,1.02216311013675,1.05958340498566,0.0113104110712115,5,-3.30848230124474,0.004995004995005,1000,-3.71488493132149,"Hesse",2020-08-01,222
3,1.01087804333333,1.024180256206,0.129077558076124,183,-0.103055969379446,0.182817182817183,1000,3,1.02993935333333,1.05826171909,0.0725469267683957,172,-0.390400627818259,0.171828171828172,1000,-1.59088236564912,"Lower Saxony",2020-08-01,222
3,1.0676665,1.02501743749367,0.115629098697828,703,0.368843681967871,0.702297702297702,1000,3,1.08333339333333,1.05833689998667,0.0706203588767062,627,0.353955909376037,0.626373626373626,1000,-1.73205080756888,"Mecklenburg-Western Pomerania",2020-08-01,222
56,0.338357701517857,0.613153030549607,0.0537381138292523,1,-5.11360204983907,0.000999000999000999,1000,56,1.08211282047987,1.05990154037922,0.00662691042836526,1001,3.35167954067757,1,1000,-1.42954174564965,"North Rhine-Westphalia",2020-08-01,222
8,0.3938115875,0.929681993051375,0.123710094877759,2,-4.33166271581055,0.001998001998002,1000,8,0.892410412142857,1.06032117933768,0.0271654637085611,1,-6.18103813710733,0.000999000999000999,1000,-0.0683214341457723,"Rhineland-Palatinate",2020-08-01,222
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Saarland",2020-08-01,222
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Saxony-Anhalt",2020-08-01,222
13,0.588314057923077,0.875189130397077,0.10596741813443,7,-2.70720073702343,0.00699300699300699,1000,13,1.03428672187179,1.05998463067351,0.0182004848115805,80,-1.41193539994973,0.0799200799200799,1000,-2.46935752247671,"Schleswig-Holstein",2020-08-01,222
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Thuringia",2020-08-01,222
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Baden-Wurttemberg",2020-09-01,311
51,0.549724998156863,0.683808971748412,0.0730534428823486,25,-1.83542305880764,0.024975024975025,1000,51,1.24661212963765,1.2334731255392,0.0112772953806872,887,1.16508468164701,0.886113886113886,1000,-4.32246137668208,"Bavaria",2020-09-01,311
33,0.502309802727273,0.778194535879879,0.0978717060470169,2,-2.81884054437626,0.001998001998002,1000,33,1.1751039945303,1.23314735534967,0.0150024835053949,3,-3.86891682290412,0.002997002997003,1000,-1.21226173939929,"Berlin",2020-09-01,311
2,1.31900068,1.239054735067,0.148691960171007,927,0.537661517415305,0.926073926073926,1000,2,1.31900068,1.229802655065,0.186289897555029,919,0.478813001164763,0.918081918081918,1000,NA,"Brandenburg",2020-09-01,311
92,0.259490678565217,0.554148444870707,0.0480741748461731,1,-6.12923190566099,0.000999000999000999,1000,92,1.1515296715915,1.23359104315709,0.00712034007946698,1,-11.5249230584132,0.000999000999000999,1000,1.78705824780334,"Hamburg",2020-09-01,311
4,1.2931582375,1.15242424131675,0.185054125285984,989,0.760501804354583,0.988011988011988,1000,4,1.31463624833333,1.2304210613395,0.0753236423771055,991,1.1180445386883,0.99000999000999,1000,-2.36204816506135,"Hesse",2020-09-01,311
85,0.338715631482353,0.572870815167588,0.0502528688607885,1,-4.65953862920536,0.000999000999000999,1000,85,1.19711312269916,1.23268389018578,0.00805658615279611,1,-4.41511662781276,0.000999000999000999,1000,0.345133753386319,"North Rhine-Westphalia",2020-09-01,311
19,0.556224547052632,0.908438055167211,0.124304008265539,2,-2.83348472047803,0.001998001998002,1000,19,1.14600084191813,1.23382134556423,0.0220951226881547,3,-3.97465562357734,0.002997002997003,1000,-1.50148212708189,"Saarland",2020-09-01,311
3,1.23721113333333,1.18553506931533,0.186123265601,468,0.277644301216914,0.467532467532468,1000,3,1.27527234666667,1.22761970428067,0.103004123574326,669,0.462628492262395,0.668331668331668,1000,-1.6230324997089,"Saxony",2020-09-01,311
