"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","d.D","d.P(D=1)","d.P(D=0)","area","month","tree_size"
 5,1.45703543,1.2302842,0.35614372, 768.0, 0.636684602,0.767232767,1000, 5,1.85770592,1.6655030,0.31460586, 646.0,  0.610932321,0.645354645,1000, -1.589931397, 1.443485e+00, 6.850000e-01, 1.200000e-01,"Italy",2021-02-01,385
 9,0.81076625,1.0811573,0.20639378, 105.0,-1.310073659,0.104895105,1000, 9,1.37739713,1.6571228,0.23335640,  92.0, -1.198705968,0.091908092,1000, -0.329355292,-5.895177e-01, 5.000000e-03, 7.700000e-01,"Latvia",2021-02-01,385
 4,1.58642085,1.3122708,0.44925541, 736.0, 0.610232109,0.735264735,1000, 4,1.91647610,1.6543796,0.39444913, 738.0,  0.664462220,0.737262737,1000, -1.503435138, 6.260028e-01, 4.400000e-01, 3.450000e-01,"Liechtenstein",2021-02-01,385
 8,0.71420374,1.0979064,0.24354016,  59.0,-1.575521006,0.058941059,1000, 8,1.05986506,1.6699082,0.24189666,  28.0, -2.521916468,0.027972028,1000,  0.038415130,-1.894533e+00, 0.000000e+00, 9.800000e-01,"Lithuania",2021-02-01,385
 9,0.39181361,1.0902927,0.22110528,   3.0,-3.159033944,0.002997003,1000, 9,0.81688987,1.6556408,0.23296843,   4.0, -3.600277151,0.003996004,1000,  1.507714345,-1.385672e+00, 0.000000e+00, 9.580000e-01,"Luxembourg",2021-02-01,385
 5,1.20742844,1.2224336,0.34387430, 587.0,-0.043635593,0.586413586,1000, 5,1.87619448,1.6582654,0.34029203, 665.0,  0.640417927,0.664335664,1000, -0.931145801, 2.510608e+00, 8.680000e-01, 5.600000e-02,"Monaco",2021-02-01,385
18,0.78449694,0.9399284,0.14042345, 141.0,-1.106876664,0.140859141,1000,18,1.53179702,1.6629439,0.16521415, 214.0, -0.793799198,0.213786214,1000, -0.880395654, 1.634711e-01, 6.000000e-03, 3.790000e-01,"Netherlands",2021-02-01,385
12,0.59470019,1.0219335,0.18347649,  10.0,-2.328544925,0.009990010,1000,12,1.35509833,1.6742441,0.19902413,  59.0, -1.603553255,0.058941059,1000,  0.645556656,-3.929344e-01, 0.000000e+00, 7.640000e-01,"North Macedonia",2021-02-01,385
11,1.02789251,1.0320866,0.18968480, 506.0,-0.022110752,0.505494505,1000,11,1.75759788,1.6683739,0.19511014, 625.0,  0.457300415,0.624375624,1000, -1.528736345, 1.356856e+00, 7.490000e-01, 1.100000e-02,"Norway",2021-02-01,385
11,1.13586644,1.0352527,0.18545687, 710.0, 0.542518374,0.709290709,1000,11,1.78525166,1.6723622,0.20167639, 696.0,  0.559755371,0.695304695,1000, -1.937229087,-7.194283e-01, 0.000000e+00, 8.470000e-01,"Poland",2021-02-01,385
16,0.96955039,0.9626000,0.14918186, 523.0, 0.046589997,0.522477522,1000,16,1.64009482,1.6670758,0.16407673, 375.0, -0.164441213,0.374625375,1000, -0.974391477,-2.570904e-01, 0.000000e+00, 7.080000e-01,"Portugal",2021-02-01,385
12,0.93685004,1.0097947,0.17298682, 350.0,-0.421677710,0.349650350,1000,12,1.75678768,1.6590420,0.20218268, 639.0,  0.483452092,0.638361638,1000, -1.128344271, 2.247338e-01, 5.800000e-02, 3.720000e-01,"Romania",2021-02-01,385
19,0.64227627,0.9247420,0.13411297,  15.0,-2.106177364,0.014985015,1000,19,1.56036270,1.6615358,0.15478196, 243.0, -0.653649456,0.242757243,1000, -1.900275621,-1.356784e+00, 0.000000e+00, 9.940000e-01,"Russia",2021-02-01,385
10,0.72395490,1.0624119,0.20230810,  46.0,-1.672977935,0.045954046,1000,10,1.25464067,1.6719937,0.21391109,  40.0, -1.951058527,0.039960040,1000,  1.967556341,-1.553615e+00, 0.000000e+00, 9.720000e-01,"Serbia",2021-02-01,385
14,0.51512718,0.9891318,0.16687791,   3.0,-2.840427668,0.002997003,1000,14,1.03448743,1.6682584,0.18372670,   3.0, -3.449530853,0.002997003,1000, -0.150715782,-2.236955e-01, 0.000000e+00, 6.810000e-01,"Slovakia",2021-02-01,385
14,0.48372467,0.9939336,0.16448697,   2.0,-3.101819887,0.001998002,1000,14,0.82182169,1.6535241,0.19341920,   1.0, -4.299998963,0.000999001,1000, -0.115041331,-1.207580e+00, 0.000000e+00, 9.820000e-01,"Slovenia",2021-02-01,385
 5,1.43209833,1.2106554,0.36303625, 742.0, 0.609974773,0.741258741,1000, 5,1.89311803,1.6546706,0.33656071, 725.0,  0.708482781,0.724275724,1000, -1.514718779,-2.878292e-02, 1.830000e-01, 4.890000e-01,"Spain",2021-02-01,385
10,0.72919364,1.0504290,0.20037531,  46.0,-1.603168216,0.045954046,1000,10,1.62485722,1.6689827,0.20653290, 361.0, -0.213648490,0.360639361,1000, -0.128347468, 6.091288e-01, 2.550000e-01, 1.910000e-01,"Sweden",2021-02-01,385
13,0.78962642,0.9969539,0.16993247, 121.0,-1.220058334,0.120879121,1000,13,1.35353220,1.6692170,0.18058741,  58.0, -1.748099525,0.057942058,1000, -0.867924089, 4.261605e-01, 1.110000e-01, 2.370000e-01,"Switzerland",2021-02-01,385
 6,1.64802544,1.1860933,0.31434618, 917.0, 1.469501355,0.916083916,1000, 6,2.00829104,1.6738768,0.28629565, 956.0,  1.168072937,0.955044955,1000, -2.492885697, 4.886431e-01, 3.250000e-01, 3.400000e-01,"Turkey",2021-02-01,385
13,0.31597532,1.0112363,0.17006793,   1.0,-4.088137036,0.000999001,1000,13,0.50924555,1.6719816,0.18700266,   1.0, -6.217751455,0.000999001,1000, -2.492438216,-5.090319e-01, 0.000000e+00, 8.270000e-01,"Ukraine",2021-02-01,385
10,0.53443936,1.0526038,0.20076243,   3.0,-2.580983059,0.002997003,1000,10,0.61299510,1.6776291,0.21691967,   2.0, -4.907964360,0.001998002,1000, -4.286275271, 1.510397e-01, 8.100000e-02, 4.290000e-01,"United Kingdom",2021-02-01,385
17,0.45894885,0.8632331,0.12335781,   1.0,-3.277329713,0.000999001,1000,17,0.82303559,1.2388596,0.20123361,   2.0, -2.066374758,0.001998002,1000, -2.516934641, 2.438519e-01, 1.400000e-02, 3.910000e-01,"Austria",2021-04-01,259
15,0.64333261,0.8732605,0.12673787,  26.0,-1.814200650,0.025974026,1000,15,0.88798148,1.2590229,0.21547896,  70.0, -1.721938039,0.069930070,1000, -4.224637175,-4.102764e-01, 1.000000e-03, 7.750000e-01,"Belgium",2021-04-01,259
10,0.71368576,0.9202954,0.16355699,  90.0,-1.263227383,0.089910090,1000,10,0.97749427,1.2558782,0.26792356, 205.0, -1.039042542,0.204795205,1000, -0.367966605,-1.217796e+00, 0.000000e+00, 9.360000e-01,"Czech Republic",2021-04-01,259
12,0.34749342,0.9011922,0.14407334,   1.0,-3.843172739,0.000999001,1000,12,0.90904441,1.2482958,0.24814782, 167.0, -1.367134058,0.166833167,1000,  2.103574711,-1.993767e+00, 0.000000e+00, 9.890000e-01,"Estonia",2021-04-01,259
11,1.02521677,0.9150328,0.15330961, 754.0, 0.718702000,0.753246753,1000,11,1.43626477,1.2352216,0.24875088, 831.0,  0.808210732,0.830169830,1000, -1.117528801, 1.349182e+00, 7.700000e-01, 2.600000e-02,"France",2021-04-01,259
15,0.76337194,0.8767242,0.12939457, 189.0,-0.876020283,0.188811189,1000,15,1.00973719,1.2483295,0.21622887,  99.0, -1.103424780,0.098901099,1000, -2.836631387, 6.192444e-01, 1.720000e-01, 1.800000e-01,"Germany",2021-04-01,259
 5,1.31865746,0.9861406,0.23024681, 906.0, 1.444175809,0.905094905,1000, 5,1.87357358,1.2640213,0.39035998, 908.0,  1.561513135,0.907092907,1000, -0.514442050, 3.215071e-01, 2.500000e-01, 3.750000e-01,"Greece",2021-04-01,259
13,0.68287949,0.8881102,0.14303189,  62.0,-1.434859920,0.061938062,1000,13,0.84145423,1.2538835,0.23650420,   5.0, -1.743856004,0.004995005,1000, -4.363418127, 6.205404e-01, 1.930000e-01, 2.020000e-01,"Ireland",2021-04-01,259
11,0.91015655,0.9107871,0.14954659, 528.0,-0.004216323,0.527472527,1000,11,1.31172853,1.2351588,0.25892084, 571.0,  0.295726261,0.570429570,1000, -1.050658037, 3.477282e-01, 8.400000e-02, 3.350000e-01,"Italy",2021-04-01,259
 5,0.62947577,0.9978334,0.24196783,  17.0,-1.522341170,0.016983017,1000, 5,1.24118658,1.2608441,0.39670478, 469.0, -0.049552120,0.468531469,1000,  1.523585441, 5.748643e-02, 1.460000e-01, 4.490000e-01,"Lithuania",2021-04-01,259
12,0.49869256,0.8972968,0.14244462,   1.0,-2.798310502,0.000999001,1000,12,0.83134447,1.2472080,0.24391847,   3.0, -1.704928498,0.002997003,1000, -2.788653697,-1.227307e+00, 0.000000e+00, 9.570000e-01,"Netherlands",2021-04-01,259
12,0.30273566,0.9084435,0.14930926,   1.0,-4.056732834,0.000999001,1000,12,0.68357190,1.2479446,0.24091418,   1.0, -2.342629673,0.000999001,1000, -0.732666451,-1.016552e+00, 0.000000e+00, 9.080000e-01,"Norway",2021-04-01,259
 8,0.73476301,0.9462248,0.18350002, 102.0,-1.152380057,0.101898102,1000, 8,0.85232982,1.2255153,0.28974659,  60.0, -1.287971882,0.059940060,1000, -3.280141102, 1.356532e+00, 7.320000e-01, 4.600000e-02,"Poland",2021-04-01,259
10,0.56785964,0.9223992,0.15948525,   3.0,-2.223024152,0.002997003,1000,10,0.84726812,1.2306173,0.27028320,  17.0, -1.418324262,0.016983017,1000, -2.758021007,-5.403972e-01, 1.000000e-03, 7.520000e-01,"Portugal",2021-04-01,259
 9,1.00440963,0.9291410,0.16829961, 708.0, 0.447230284,0.707292707,1000, 9,1.51380861,1.2342248,0.27596381, 861.0,  1.013117809,0.860139860,1000, -2.056627389, 1.620132e-01, 7.400000e-02, 4.210000e-01,"Romania",2021-04-01,259
 4,0.39684872,1.0217489,0.27437223,   1.0,-2.277563517,0.000999001,1000, 4,1.27811583,1.2537505,0.43717962, 546.0,  0.055732906,0.545454545,1000,  0.670029158,-2.686396e+00, 0.000000e+00, 9.900000e-01,"Russia",2021-04-01,259
13,0.62492916,0.8936729,0.13595755,  12.0,-1.976673629,0.011988012,1000,13,1.03340298,1.2454791,0.22479124, 126.0, -0.943435917,0.125874126,1000, -0.700416999,-8.660782e-01, 0.000000e+00, 8.680000e-01,"Slovakia",2021-04-01,259
12,0.72010977,0.8972805,0.14435339, 102.0,-1.227340118,0.101898102,1000,12,1.07020757,1.2528220,0.24615579, 173.0, -0.741865451,0.172827173,1000, -0.860983832, 6.126182e-01, 2.020000e-01, 2.030000e-01,"Slovenia",2021-04-01,259
15,1.02517803,0.8715332,0.12527645, 895.0, 1.226446047,0.894105894,1000,15,1.36006879,1.2371076,0.21327830, 695.0,  0.576529537,0.694305694,1000, -2.127570588, 1.188062e+00, 6.820000e-01, 1.900000e-02,"Spain",2021-04-01,259
 9,0.60090391,0.9366020,0.17581306,  12.0,-1.909403382,0.011988012,1000, 9,0.86358767,1.2316499,0.27685990,  82.0, -1.329416891,0.081918082,1000, -3.023402894, 1.216362e+00, 6.700000e-01, 5.400000e-02,"Sweden",2021-04-01,259
16,0.73929656,0.8648289,0.12135253, 141.0,-1.034443945,0.140859141,1000,16,1.05619619,1.2548114,0.20638510, 175.0, -0.962352522,0.174825175,1000, -2.403152983,-4.625848e-02, 1.000000e-03, 5.970000e-01,"Switzerland",2021-04-01,259
 9,0.40870977,0.9300949,0.17333195,   1.0,-3.008015074,0.000999001,1000, 9,1.04411081,1.2510229,0.29247235, 271.0, -0.707458505,0.270729271,1000,  2.124351877,-2.036527e+00, 0.000000e+00, 9.980000e-01,"Turkey",2021-04-01,259
16,0.75815972,0.8700721,0.12260972, 192.0,-0.912752595,0.191808192,1000,16,1.06355092,1.2363731,0.20937832, 226.0, -0.825406213,0.225774226,1000, -2.686212241, 5.277996e-01, 9.300000e-02, 2.130000e-01,"United Kingdom",2021-04-01,259
 3,0.75010884,0.6470986,0.09422237, 890.5, 1.093267725,0.889610390,1000, 3,0.77281084,0.6915133,0.07471633, 896.5,  1.088082820,0.895604396,1000, -1.731454653, 1.098382e+00, 5.750000e-01, 3.040000e-01,"Austria",2020-06-01, 67
 3,0.61583696,0.6484887,0.09105353, 294.0,-0.358599536,0.293706294,1000, 3,0.62149672,0.6929570,0.07281846, 183.0, -0.981348051,0.182817183,1000, -1.605021877, 3.190879e+00, 8.020000e-01, 1.320000e-01,"Belgium",2020-06-01, 67
 3,0.25466779,0.6427939,0.09739219,   6.0,-3.985187011,0.005994006,1000, 3,0.50555926,0.6872310,0.07789773,  28.0, -2.332182709,0.027972028,1000,  2.132356980,-1.316535e+00, 1.600000e-01, 6.990000e-01,"Czech Republic",2020-06-01, 67
 2,0.50719972,0.6948189,0.10151093,  40.5,-1.848265614,0.040459540,1000, 2,0.50719972,0.6993267,0.08773460,  24.0, -2.189865904,0.023976024,1000,NA, 2.634813e+00, 6.880000e-01, 2.770000e-01,"Denmark",2020-06-01, 67
 3,0.31601156,0.6461822,0.09286505,  14.0,-3.555380686,0.013986014,1000, 3,0.53292687,0.6942355,0.06996619,  22.0, -2.305522437,0.021978022,1000,  1.144902908,-3.496160e+00, 1.700000e-02, 9.050000e-01,"France",2020-06-01, 67
 2,0.76685980,0.6899521,0.10396624, 759.0, 0.739737284,0.758241758,1000, 2,0.76685980,0.6843609,0.10866301, 780.0,  0.759218053,0.779220779,1000,NA, 7.756748e+00, 9.410000e-01, 3.800000e-02,"Germany",2020-06-01, 67
 3,0.64549462,0.6459599,0.09373145, 451.0,-0.004963662,0.450549451,1000, 3,0.69252864,0.6893600,0.07335750, 421.0,  0.043193977,0.420579421,1000, -1.290145152,-2.961343e+00, 5.000000e-02, 8.190000e-01,"Ireland",2020-06-01, 67
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 8.701527e+00, 5.840000e-01, 4.150000e-01,"Lithuania",2020-06-01, 67
 6,0.22825269,0.5969328,0.06826239,   1.0,-5.400926739,0.000999001,1000, 6,0.51570176,0.6881496,0.04635338,   3.0, -3.720286631,0.002997003,1000,  0.308991162,-2.355223e+00, 1.000000e-03, 9.690000e-01,"Luxembourg",2020-06-01, 67
 3,0.60453014,0.6461963,0.09807804, 224.0,-0.424826383,0.223776224,1000, 3,0.62131916,0.6964519,0.07215982, 174.0, -1.041199291,0.173826174,1000, -1.543776145,-2.639025e+00, 6.100000e-02, 8.620000e-01,"Moldova",2020-06-01, 67
 2,0.73091649,0.6959747,0.10016856, 520.5, 0.348829695,0.519980020,1000, 2,0.73091649,0.6890602,0.10255152, 536.5,  0.408148440,0.535964036,1000,NA, 1.307184e+00, 5.870000e-01, 3.410000e-01,"Netherlands",2020-06-01, 67
 3,0.59736600,0.6495571,0.09155309, 209.0,-0.570063749,0.208791209,1000, 3,0.68837603,0.6916572,0.07248856, 379.0, -0.045263925,0.378621379,1000, -0.940679653,-2.077075e+00, 1.640000e-01, 7.050000e-01,"North Macedonia",2020-06-01, 67
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 3.144855e+01, 8.830000e-01, 9.300000e-02,"Norway",2020-06-01, 67
 3,0.62536240,0.6433628,0.09149078, 347.0,-0.196745207,0.346653347,1000, 3,0.66998412,0.6899667,0.07056760, 318.0, -0.283169116,0.317682318,1000, -1.277551770, 1.872987e+00, 6.790000e-01, 1.930000e-01,"Poland",2020-06-01, 67
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.193318e+01, 8.100000e-01, 1.990000e-01,"Portugal",2020-06-01, 67
 3,0.50655809,0.6466609,0.09510802,  55.0,-1.473091269,0.054945055,1000, 3,0.61702789,0.6898984,0.07120296, 191.0, -1.023420313,0.190809191,1000, -0.518881392,-5.914223e+00, 3.000000e-03, 9.830000e-01,"Romania",2020-06-01, 67
 3,0.48011458,0.6434632,0.09306498,  47.0,-1.755210799,0.046953047,1000, 3,0.53876830,0.6893875,0.07021465,  22.0, -2.145125552,0.021978022,1000, -0.975105035,-2.311109e+00, 1.010000e-01, 7.650000e-01,"Russia",2020-06-01, 67
 4,0.28102231,0.6267234,0.08284462,   3.0,-4.172885281,0.002997003,1000, 4,0.46189833,0.6925973,0.05729495,   3.0, -4.026514880,0.002997003,1000,  0.705563439,-3.570511e+00, 2.000000e-03, 9.840000e-01,"Serbia",2020-06-01, 67
 2,0.84030610,0.6883156,0.10777745,1001.0, 1.410225791,1.000000000,1000, 2,0.84030610,0.6839773,0.11042805,1000.0,  1.415662380,0.999000999,1000,NA, 2.163848e+00, 6.440000e-01, 2.980000e-01,"Slovakia",2020-06-01, 67
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 4.886524e+00, 4.920000e-01, 4.800000e-01,"Slovenia",2020-06-01, 67
 5,0.40987411,0.6109301,0.07410496,  28.0,-2.713124121,0.027972028,1000, 5,0.68132860,0.6891045,0.04926272, 399.0, -0.157845005,0.398601399,1000, -0.872085443,-3.375615e+00, 0.000000e+00, 9.860000e-01,"Spain",2020-06-01, 67
 2,0.77483233,0.6936137,0.09783715, 812.5, 0.830141206,0.811688312,1000, 2,0.77483233,0.6915380,0.10193925, 812.0,  0.817098118,0.811188811,1000,NA, 4.280724e+00, 7.990000e-01, 1.640000e-01,"Sweden",2020-06-01, 67
 3,0.34405938,0.6446098,0.09200899,  24.0,-3.266533117,0.023976024,1000, 3,0.50215065,0.6922498,0.07112849,  20.0, -2.672616676,0.019980020,1000,  0.334077141,-6.538532e-01, 2.540000e-01, 5.640000e-01,"Switzerland",2020-06-01, 67
 2,0.60399980,0.6878781,0.11096049, 170.0,-0.755929465,0.169830170,1000, 2,0.60399980,0.6912144,0.10507167, 184.0, -0.830048786,0.183816184,1000,NA, 1.632968e+01, 9.800000e-01, 9.000000e-03,"Turkey",2020-06-01, 67
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-4.056923e+00, 3.620000e-01, 5.620000e-01,"Ukraine",2020-06-01, 67
 2,0.71757947,0.6905339,0.10450473, 487.0, 0.258797373,0.486513487,1000, 2,0.71757947,0.6867704,0.11345599, 492.0,  0.271550428,0.491508492,1000,NA,-2.709219e+00, 2.830000e-01, 6.260000e-01,"United Kingdom",2020-06-01, 67
 3,0.25168487,0.5042323,0.08075319,  16.0,-3.127398602,0.015984016,1000, 3,0.41697481,0.5397581,0.06037674,  49.0, -2.033618599,0.048951049,1000,  1.069047752,-1.771298e+00, 1.900000e-02, 8.860000e-01,"Austria",2020-05-01, 66
 2,0.55605310,0.5455263,0.08950993, 356.0, 0.117604284,0.355644356,1000, 2,0.55605310,0.5441398,0.08924096, 359.0,  0.133495628,0.358641359,1000,NA, 1.550663e+00, 6.150000e-01, 2.220000e-01,"Belgium",2020-05-01, 66
 2,0.42314775,0.5455715,0.08283209, 107.5,-1.477975078,0.107392607,1000, 2,0.42314775,0.5408640,0.08384416, 121.5, -1.403988833,0.121378621,1000,NA, 2.074366e+00, 6.980000e-01, 1.880000e-01,"Bulgaria",2020-05-01, 66
 2,0.36881959,0.5399228,0.08982298,  36.0,-1.904893114,0.035964036,1000, 2,0.36881959,0.5445027,0.08832115,  38.5, -1.989139617,0.038461538,1000,NA, 8.437429e+00, 9.820000e-01, 1.500000e-02,"Cyprus",2020-05-01, 66
 4,0.60247619,0.4769346,0.07102241, 988.0, 1.767633044,0.987012987,1000, 4,0.62580856,0.5400027,0.04353540, 998.0,  1.970944351,0.997002997,1000, -2.446888560, 1.055364e+00, 5.510000e-01, 2.060000e-01,"Czech Republic",2020-05-01, 66
 4,0.25675448,0.4776369,0.07123679,  10.0,-3.100679641,0.009990010,1000, 4,0.31244283,0.5430204,0.04441973,   1.0, -5.190880718,0.000999001,1000, -1.559231604,-1.639058e+00, 8.000000e-03, 8.820000e-01,"Finland",2020-05-01, 66
 2,0.61333015,0.5439067,0.08360146, 840.5, 0.830408881,0.839660340,1000, 2,0.61333015,0.5399839,0.08829551, 859.0,  0.830690201,0.858141858,1000,NA, 4.460293e-01, 4.520000e-01, 3.960000e-01,"France",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.022644e+01, 3.570000e-01, 6.210000e-01,"Germany",2020-05-01, 66
 2,0.29958686,0.5377510,0.09344736,  22.5,-2.548644997,0.022477522,1000, 2,0.29958686,0.5419274,0.08427826,  11.0, -2.875480834,0.010989011,1000,NA, 4.516018e-01, 4.410000e-01, 3.870000e-01,"Greece",2020-05-01, 66
 4,0.47196367,0.4783089,0.06748211, 396.0,-0.094027796,0.395604396,1000, 4,0.54495813,0.5433991,0.04292278, 462.0,  0.036321201,0.461538462,1000, -1.804840859, 1.727330e-01, 2.380000e-01, 4.430000e-01,"Hungary",2020-05-01, 66
 2,0.03815318,0.5444498,0.08157295,   2.0,-6.206673361,0.001998002,1000, 2,0.03815318,0.5439288,0.08778442,   1.0, -5.761564557,0.000999001,1000,NA,-2.259206e+00, 1.080000e-01, 7.870000e-01,"Ireland",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.094236e+01, 8.200000e-01, 1.440000e-01,"Italy",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.204946e+01, 2.510000e-01, 7.000000e-01,"Latvia",2020-05-01, 66
 4,0.09165048,0.4835946,0.06526235,   1.0,-6.005670041,0.000999001,1000, 4,0.11582455,0.5415773,0.04498874,   1.0, -9.463540428,0.000999001,1000, -0.872187561,-3.370833e+00, 0.000000e+00, 9.970000e-01,"Lithuania",2020-05-01, 66
 3,0.20083373,0.5032086,0.08085789,   2.0,-3.739583833,0.001998002,1000, 3,0.38149769,0.5414540,0.05787671,  17.0, -2.763741552,0.016983017,1000,  1.892050510,-1.745439e+00, 2.500000e-02, 8.570000e-01,"Luxembourg",2020-05-01, 66
 3,0.41080660,0.5068739,0.07786743,  91.0,-1.233728741,0.090909091,1000, 3,0.49668568,0.5408330,0.06044090, 172.0, -0.730421996,0.171828172,1000, -0.094484844, 2.969861e-01, 3.470000e-01, 4.150000e-01,"Netherlands",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-4.157925e+00, 2.540000e-01, 6.670000e-01,"North Macedonia",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 2.770074e+01, 9.810000e-01, 1.300000e-02,"Norway",2020-05-01, 66
 4,0.29454499,0.4791021,0.06832205,  13.0,-2.701281936,0.012987013,1000, 4,0.48894516,0.5410927,0.04666949, 123.0, -1.117380451,0.122877123,1000, -0.003353692,-5.664252e-02, 2.000000e-01, 5.160000e-01,"Romania",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-2.333574e+01, 1.420000e-01, 8.660000e-01,"Russia",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.975625e+00, 2.500000e-02, 9.590000e-01,"Serbia",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-2.553091e+00, 4.150000e-01, 5.240000e-01,"Slovakia",2020-05-01, 66
 2,0.54755638,0.5451418,0.08619576, 298.5, 0.028012198,0.298201798,1000, 2,0.54755638,0.5446898,0.08792173, 294.0,  0.032604136,0.293706294,1000,NA, 2.002760e+00, 6.780000e-01, 2.040000e-01,"Slovenia",2020-05-01, 66
 2,0.59450447,0.5419968,0.08766347, 735.5, 0.598968725,0.734765235,1000, 2,0.59450447,0.5434876,0.09002861, 710.5,  0.566674301,0.709790210,1000,NA, 7.161427e-03, 3.670000e-01, 4.610000e-01,"Spain",2020-05-01, 66
 3,0.46308511,0.5025261,0.08049369, 291.0,-0.489988385,0.290709291,1000, 3,0.52550717,0.5433753,0.05630390, 325.0, -0.317351932,0.324675325,1000, -0.825203917, 1.915355e-01, 3.320000e-01, 4.290000e-01,"Sweden",2020-05-01, 66
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.861324e+00, 4.140000e-01, 5.270000e-01,"Switzerland",2020-05-01, 66
 3,0.05264141,0.5064862,0.07992261,   1.5,-5.678552635,0.001498501,1000, 3,0.05267474,0.5416717,0.05778426,   1.0, -8.462460103,0.000999001,1000, -1.723260023,-4.306480e+00, 0.000000e+00, 9.820000e-01,"Ukraine",2020-05-01, 66
 6,0.43782716,0.4456494,0.05811843, 398.0,-0.134592235,0.397602398,1000, 6,0.48266335,0.5402893,0.03254455,  59.0, -1.770677617,0.058941059,1000, -2.648053134, 7.936312e-01, 4.040000e-01, 1.850000e-01,"United Kingdom",2020-05-01, 66
 2,0.79483245,0.8703647,0.12105304, 191.5,-0.623960191,0.191308691,1000, 2,0.79483245,0.8735819,0.11882525, 193.5, -0.662733331,0.193306693,1000,NA,-4.487507e+00, 1.350000e-01, 8.050000e-01,"Austria",2020-07-01, 68
 2,0.93280228,0.8691166,0.12004704, 633.0, 0.530505779,0.632367632,1000, 2,0.93280228,0.8706660,0.11744693, 640.0,  0.529058611,0.639360639,1000,NA, 9.230977e-01, 5.360000e-01, 3.330000e-01,"Belarus",2020-07-01, 68
 2,0.80576141,0.8741793,0.11564771, 247.5,-0.591606029,0.247252747,1000, 2,0.80576141,0.8674773,0.13180300, 229.0, -0.468243172,0.228771229,1000,NA, 1.302493e+00, 5.890000e-01, 3.000000e-01,"Belgium",2020-07-01, 68
 2,0.95212796,0.8675995,0.12776143, 769.0, 0.661611765,0.768231768,1000, 2,0.95212796,0.8683681,0.11691226, 774.5,  0.716433633,0.773726274,1000,NA,-1.124071e-02, 4.290000e-01, 4.480000e-01,"Cyprus",2020-07-01, 68
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-7.828911e-01, 4.440000e-01, 5.380000e-01,"Czech Republic",2020-07-01, 68
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 2.113743e+02, 5.200000e-02, 9.290000e-01,"Denmark",2020-07-01, 68
 5,0.86578095,0.7686427,0.10063943, 893.0, 0.965210742,0.892107892,1000, 5,0.93529941,0.8666661,0.05676971, 916.0,  1.208976934,0.915084915,1000, -2.494332319,-6.386444e-01, 7.100000e-02, 6.770000e-01,"France",2020-07-01, 68
 5,0.75103356,0.7634412,0.10251330, 328.0,-0.121034160,0.327672328,1000, 5,0.82240240,0.8693016,0.05361455, 175.0, -0.874748284,0.174825175,1000, -2.460414653, 2.392739e+00, 8.620000e-01, 6.400000e-02,"Germany",2020-07-01, 68
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.421736e+00, 5.710000e-01, 3.990000e-01,"Hungary",2020-07-01, 68
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 3.331267e+01, 7.500000e-02, 9.180000e-01,"Iceland",2020-07-01, 68
