"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","d.D","d.P(D=1)","d.P(D=0)","area","month","tree_size"
29,0.4139930779,1.3607426,0.18531138,   1.0, -5.10896589,0.000999001,1000,29,1.7550474125,2.7400111,0.21828963,   1.0, -4.51218715,0.000999001,1000, 3.038564313,-4.418027e-01, 0.000000e+00, 9.220000e-01,"Calabria",2021-05-01,809
87,0.6838672178,0.9800802,0.09075683,   1.0, -3.26380875,0.000999001,1000,87,2.0056550246,2.7424554,0.11984271,   1.0, -6.14806169,0.000999001,1000,-1.586931444,-5.127973e-02, 0.000000e+00, 6.370000e-01,"Campania",2021-05-01,809
34,0.9922372741,1.2918447,0.16048013,  31.0, -1.86694386,0.030969031,1000,34,2.5263087414,2.7361389,0.19370080, 162.0, -1.08326952,0.161838162,1000,-0.253932964, 2.399467e-01, 0.000000e+00, 2.240000e-01,"Emilia-Romagna",2021-05-01,809
47,0.6854733845,1.1912346,0.13099280,   1.0, -3.86098486,0.000999001,1000,47,3.1205030482,2.7444883,0.16874124, 995.0,  2.22835106,0.994005994,1000, 1.636139385,-1.725208e-03, 0.000000e+00, 5.020000e-01,"Friuli-Venezia Giulia",2021-05-01,809
71,0.8121762938,1.0449078,0.10403276,  13.0, -2.23709804,0.012987013,1000,71,2.3567133541,2.7465570,0.12874126,   2.0, -3.02811764,0.001998002,1000,-0.341830691, 3.922348e-01, 0.000000e+00, 2.700000e-02,"Lazio",2021-05-01,809
14,0.9489358900,1.6305789,0.28155201,   7.0, -2.42101975,0.006993007,1000,14,2.9935545878,2.7280369,0.32124230, 764.0,  0.82653407,0.763236763,1000, 0.446836390, 1.147607e-01, 0.000000e+00, 3.810000e-01,"Liguria",2021-05-01,809
47,0.7064559357,1.1867971,0.13654998,   1.0, -3.51769477,0.000999001,1000,47,3.2877785045,2.7425398,0.16705474,1001.0,  3.26383270,1.000000000,1000, 1.425363530,-7.399785e-02, 0.000000e+00, 6.250000e-01,"Lombardia",2021-05-01,809
 5,1.4559147440,2.0810752,0.44217934, 127.0, -1.41381644,0.126873127,1000, 5,2.5028691280,2.6835692,0.57076497, 398.0, -0.31659279,0.397602398,1000, 1.254049052,-2.346484e-01, 2.900000e-02, 5.800000e-01,"Molise",2021-05-01,809
13,1.6370601815,1.6774938,0.27954383, 426.0, -0.14464135,0.425574426,1000,13,2.0856758954,2.7303502,0.31947218,  53.0, -2.01793573,0.052947053,1000,-4.218240017, 1.867822e-01, 1.000000e-03, 3.320000e-01,"Piemonte",2021-05-01,809
56,0.5099938611,1.1238599,0.12287155,   1.0, -4.99599813,0.000999001,1000,56,2.0083732121,2.7355921,0.14667450,   1.0, -4.95804578,0.000999001,1000, 3.000857394,-4.459759e-01, 0.000000e+00, 9.550000e-01,"Sardegna",2021-05-01,809
28,0.7779788525,1.3666924,0.18460025,   1.0, -3.18912634,0.000999001,1000,28,2.2456952791,2.7384336,0.22416774,  24.0, -2.19807874,0.023976024,1000, 1.901433112,-2.254174e-01, 0.000000e+00, 7.640000e-01,"Sicialia",2021-05-01,809
 5,0.9590382000,2.0875184,0.46089682,  23.0, -2.44844434,0.022977023,1000, 5,2.8627114060,2.7405970,0.56546539, 407.0,  0.21595384,0.406593407,1000, 1.281522480,-2.291449e-01, 3.000000e-02, 5.500000e-01,"Sicilia",2021-05-01,809
66,0.5189065861,1.0701937,0.10787998,   1.0, -5.11018967,0.000999001,1000,66,2.6761626555,2.7474638,0.13417271, 293.0, -0.53141352,0.292707293,1000, 3.498755356, 4.114071e-02, 0.000000e+00, 4.820000e-01,"Trentino-Alto Adige",2021-05-01,809
15,0.7369172373,1.6017184,0.26575620,   2.0, -3.25411461,0.001998002,1000,15,2.7915742724,2.7456370,0.30651430, 509.0,  0.14986980,0.508491508,1000, 1.823335320,-2.065501e-01, 0.000000e+00, 6.660000e-01,"Tuscany",2021-05-01,809
70,0.4823521309,1.0495975,0.10481224,   1.0, -5.41201466,0.000999001,1000,70,2.5531928635,2.7414087,0.12628191,  77.0, -1.49044174,0.076923077,1000, 3.871856355, 1.465646e-01, 0.000000e+00, 2.820000e-01,"Umbria",2021-05-01,809
74,0.5261859105,1.0317322,0.10111343,   1.0, -4.99979341,0.000999001,1000,74,3.0558233302,2.7378198,0.12868598, 998.0,  2.47115932,0.997002997,1000, 2.120721345, 3.344930e-01, 0.000000e+00, 4.200000e-02,"Veneto",2021-05-01,809
59,0.3363761669,0.6727335,0.08087701,   1.0, -4.15887463,0.000999001,1000,59,2.5479537949,1.8698968,0.22332427,1001.0,  3.03619949,1.000000000,1000, 4.571027772, 4.449757e-02, 0.000000e+00, 4.570000e-01,"Abruzzo",2021-07-01,897
79,0.4892659562,0.6190643,0.06789776,  25.0, -1.91167405,0.024975025,1000,79,1.7733557671,1.8665182,0.18572149, 325.0, -0.50162435,0.324675325,1000, 0.645119917, 3.718574e-01, 0.000000e+00, 7.800000e-02,"Apulia",2021-07-01,897
34,0.3568576344,0.7702208,0.10692336,   1.0, -3.86597600,0.000999001,1000,34,1.9519934450,1.8632837,0.28621967, 617.0,  0.30993598,0.616383616,1000, 2.177612205, 3.767651e-01, 0.000000e+00, 1.470000e-01,"Basilicata",2021-07-01,897
 5,1.0948041900,1.2849256,0.39390484, 423.0, -0.48265830,0.422577423,1000, 5,2.0433462960,1.8593295,0.80618356, 477.0,  0.22825669,0.476523477,1000, 2.201379950,-3.811426e-01, 6.100000e-02, 5.580000e-01,"Calabria",2021-07-01,897
84,0.3161872087,0.6091603,0.06040017,   1.0, -4.85053364,0.000999001,1000,84,1.8489807114,1.8655235,0.17636718, 460.0, -0.09379715,0.459540460,1000, 2.707793646, 1.563378e-01, 0.000000e+00, 2.960000e-01,"Campania",2021-07-01,897
24,0.7911861525,0.8437162,0.13029198, 348.0, -0.40317191,0.347652348,1000,24,2.7034192098,1.8708873,0.35171363, 996.0,  2.36707314,0.995004995,1000,-0.772833177, 1.829934e+00, 9.570000e-01, 0.000000e+00,"Emilia-Romagna",2021-07-01,897
67,0.4146747558,0.6492466,0.07244525,   2.0, -3.23791938,0.001998002,1000,67,1.5549175689,1.8722678,0.19677342,  52.0, -1.61276999,0.051948052,1000, 3.298422246, 5.720684e-01, 0.000000e+00, 1.800000e-02,"Friuli-Venezia Giulia",2021-07-01,897
82,0.4144099598,0.6098958,0.06371832,   2.0, -3.06796948,0.001998002,1000,82,1.9405349681,1.8659691,0.18698977, 648.0,  0.39877003,0.647352647,1000, 1.551259666, 3.413382e-01, 0.000000e+00, 1.100000e-01,"Lazio",2021-07-01,897
13,0.8117453662,0.9948881,0.17974969, 142.0, -1.01887676,0.141858142,1000,13,1.4740205431,1.8665135,0.48092330, 153.0, -0.81612375,0.152847153,1000, 1.238473307, 3.140557e-01, 4.300000e-02, 2.510000e-01,"Liguria",2021-07-01,897
66,0.3996750841,0.6507046,0.07411348,   1.0, -3.38709681,0.000999001,1000,66,1.4063902656,1.8751961,0.20834623,  13.0, -2.25012869,0.012987013,1000, 1.107840956, 2.328155e-01, 0.000000e+00, 2.270000e-01,"Lombardia",2021-07-01,897
 5,1.0681902860,1.2720682,0.39203495, 378.0, -0.52005034,0.377622378,1000, 5,1.7913086840,1.8702319,0.80800455, 456.0, -0.09767672,0.455544456,1000, 0.984768416, 2.743750e-01, 2.920000e-01, 3.240000e-01,"Molise",2021-07-01,897
43,0.6855304688,0.7300023,0.09297383, 333.0, -0.47832642,0.332667333,1000,43,2.3134929553,1.8767629,0.25875604, 958.0,  1.68780624,0.957042957,1000,-0.681172588, 3.958614e-01, 0.000000e+00, 9.000000e-02,"Piemonte",2021-07-01,897
34,0.3808112006,0.7771831,0.10842914,   1.0, -3.65558424,0.000999001,1000,34,1.7917090853,1.8877572,0.28548190, 364.0, -0.33644221,0.363636364,1000, 1.789382711, 1.161266e+00, 7.650000e-01, 3.000000e-03,"Sardegna",2021-07-01,897
 5,2.1216799220,1.2745845,0.38636255, 996.0,  2.19248837,0.995004995,1000, 5,2.8170064440,1.8830011,0.78849781, 842.0,  1.18453770,0.841158841,1000,-0.553924230, 1.703661e+00, 8.350000e-01, 9.500000e-02,"Sicialia",2021-07-01,897
76,0.3924372932,0.6241858,0.06839912,   1.0, -3.38818000,0.000999001,1000,76,1.6812124030,1.8600105,0.19086611, 192.0, -0.93677222,0.191808192,1000, 0.746397346, 4.355601e-01, 0.000000e+00, 3.800000e-02,"Sicilia",2021-07-01,897
64,0.3440064959,0.6603150,0.07512832,   1.0, -4.21024336,0.000999001,1000,64,0.9969363037,1.8708303,0.20503893,   1.0, -4.26208822,0.000999001,1000, 0.028294741,-2.098753e-02, 0.000000e+00, 5.500000e-01,"Trentino-Alto Adige",2021-07-01,897
 6,0.5771096267,1.2128560,0.33462063,  26.0, -1.89990194,0.025974026,1000, 6,0.8024571733,1.9034818,0.71903001,   3.0, -1.53126380,0.002997003,1000,-0.954157011,-2.065024e-01, 3.400000e-02, 5.450000e-01,"Tuscany",2021-07-01,897
68,0.5146066920,0.6471029,0.07355244,  29.0, -1.80138383,0.028971029,1000,68,1.8947395904,1.8721642,0.20834533, 541.0,  0.10835543,0.540459540,1000, 1.796266219, 4.941564e-01, 0.000000e+00, 2.400000e-02,"Umbria",2021-07-01,897
83,0.3859115645,0.6125114,0.06558806,   1.0, -3.45489533,0.000999001,1000,83,1.4531163464,1.8664533,0.18047736,  15.0, -2.29024239,0.014985015,1000, 2.879721028, 2.808487e-01, 0.000000e+00, 1.380000e-01,"Veneto",2021-07-01,897
74,0.2856816911,0.4927498,0.03499040,   1.0, -5.91785478,0.000999001,1000,74,0.9980496231,1.0090107,0.01435627, 210.0, -0.76350689,0.209790210,1000,-0.218016698, 7.919813e-04, 0.000000e+00, 4.970000e-01,"Abruzzo",2021-09-01,687
32,0.2767324316,0.6018237,0.05733330,   1.0, -5.67020048,0.000999001,1000,32,0.9839483345,1.0082724,0.02375593, 146.0, -1.02391631,0.145854146,1000,-0.147956034, 2.350737e-01, 0.000000e+00, 2.480000e-01,"Apulia",2021-09-01,687
 8,0.5533160862,0.7943864,0.13430098,  36.0, -1.79500018,0.035964036,1000, 8,0.9129953418,1.0070185,0.05474772,  63.0, -1.71738974,0.062937063,1000,-0.849837081,-3.583436e-01, 2.300000e-02, 5.730000e-01,"Basilicata",2021-09-01,687
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.084661e+00, 4.680000e-01, 5.370000e-01,"Calabria",2021-09-01,687
73,0.3138179668,0.4932449,0.03702877,   1.0, -4.84560925,0.000999001,1000,73,0.9645554351,1.0082969,0.01402929,   7.0, -3.11787026,0.006993007,1000,-1.734934955, 2.122998e-01, 0.000000e+00, 1.700000e-01,"Campania",2021-09-01,687
31,0.6765027497,0.6084232,0.05798067, 882.0,  1.17417661,0.881118881,1000,31,1.0282235552,1.0086004,0.02347640, 801.0,  0.83586708,0.800199800,1000,-4.935686948, 1.107056e+00, 6.760000e-01, 4.000000e-03,"Emilia-Romagna",2021-09-01,687
62,0.3366905550,0.5163833,0.03928058,   1.0, -4.57459432,0.000999001,1000,62,1.0099601507,1.0086681,0.01590204, 468.0,  0.08125269,0.467532468,1000,-1.655873576, 1.406230e-01, 0.000000e+00, 2.810000e-01,"Friuli-Venezia Giulia",2021-09-01,687
57,0.4385247642,0.5254120,0.04013352,  23.0, -2.16495478,0.022977023,1000,57,1.0085572478,1.0092780,0.01700639, 420.0, -0.04238116,0.419580420,1000,-3.771233246, 4.736077e-01, 1.000000e-03, 3.800000e-02,"Lazio",2021-09-01,687
 5,0.7612986060,0.8646149,0.16011825, 258.0, -0.64524971,0.257742258,1000, 5,1.0007499520,1.0075662,0.08244623, 328.0, -0.08267479,0.327672328,1000,-1.614625615, 1.113261e+00, 6.500000e-01, 1.700000e-01,"Liguria",2021-09-01,687
73,0.4485431079,0.4948175,0.03629698, 100.0, -1.27488289,0.099900100,1000,73,0.9641746321,1.0080836,0.01471937,   8.0, -2.98307561,0.007992008,1000,-3.659312465, 6.003225e-01, 1.000000e-03, 3.000000e-03,"Lombardia",2021-09-01,687
25,0.4085774892,0.6358407,0.06570562,   2.0, -3.45880985,0.001998002,1000,25,0.9769355505,1.0073821,0.02820187, 109.0, -1.07959386,0.108891109,1000,-1.675316298, 1.673630e-02, 0.000000e+00, 4.700000e-01,"Piemonte",2021-09-01,687
21,0.3547347854,0.6589726,0.07292966,   1.0, -4.17166101,0.000999001,1000,21,0.9441826621,1.0073889,0.02979484,  43.0, -2.12138153,0.042957043,1000,-0.167676144,-5.677564e-01, 0.000000e+00, 8.820000e-01,"Sardegna",2021-09-01,687
14,0.6710174171,0.7122352,0.09839273, 321.0, -0.41891047,0.320679321,1000,14,1.0141330933,1.0079519,0.03588748, 478.0,  0.17223814,0.477522478,1000,-3.043062261, 9.248730e-01, 5.470000e-01, 7.900000e-02,"Sicilia",2021-09-01,687
50,0.4088853670,0.5420936,0.04459666,   1.0, -2.98695593,0.000999001,1000,50,0.9472710726,1.0089867,0.01746351,   5.0, -3.53397802,0.004995005,1000,-2.022611102, 5.077973e-03, 0.000000e+00, 5.030000e-01,"Trentino-Alto Adige",2021-09-01,687
10,0.3459826230,0.7611862,0.11983132,   1.0, -3.46490059,0.000999001,1000,10,0.9407013018,1.0079893,0.04584722,  87.0, -1.46765600,0.086913087,1000, 0.024729478,-6.757014e-01, 0.000000e+00, 8.160000e-01,"Tuscany",2021-09-01,687
67,0.3359406607,0.5047969,0.03867736,   1.0, -4.36576470,0.000999001,1000,67,0.9942243816,1.0088073,0.01489918, 159.0, -0.97877213,0.158841159,1000,-2.551236972, 3.876208e-01, 0.000000e+00, 5.500000e-02,"Umbria",2021-09-01,687
84,0.3828770354,0.4760935,0.03120114,   1.0, -2.98759675,0.000999001,1000,84,0.9917573582,1.0088459,0.01308892, 104.0, -1.30557016,0.103896104,1000,-2.828530845, 4.774208e-01, 0.000000e+00, 1.000000e-02,"Veneto",2021-09-01,687
76,0.2402156497,0.4457663,0.04155367,   1.0, -4.94663009,0.000999001,1000,76,0.9687809784,1.0341542,0.04509044,   4.0, -1.44982467,0.003996004,1000, 1.412457944,-6.546277e-02, 0.000000e+00, 6.190000e-01,"Abruzzo",2021-08-01,754
51,0.3976496496,0.4960482,0.05283346,  17.0, -1.86242806,0.016983017,1000,51,1.0001643698,1.0338271,0.05466001, 203.0, -0.61585597,0.202797203,1000,-3.052906088, 3.777299e-01, 0.000000e+00, 9.500000e-02,"Apulia",2021-08-01,754
18,0.2904424050,0.6532589,0.09990711,   1.0, -3.63153822,0.000999001,1000,18,0.9506282636,1.0379926,0.09813133,  39.0, -0.89027947,0.038961039,1000, 0.208505757,-1.929417e-01, 0.000000e+00, 6.110000e-01,"Basilicata",2021-08-01,754
85,0.2410577068,0.4312413,0.03530536,   1.0, -5.38681829,0.000999001,1000,85,0.9656790617,1.0341688,0.04209881,   4.0, -1.62688044,0.003996004,1000, 0.326543446, 3.479822e-01, 0.000000e+00, 4.200000e-02,"Campania",2021-08-01,754
29,0.4227177521,0.5753252,0.07642684,  17.0, -1.99677854,0.016983017,1000,29,0.9742652223,1.0391778,0.08028297,  59.0, -0.80854713,0.058941059,1000,-1.692680496, 4.066805e-01, 5.000000e-03, 1.620000e-01,"Emilia-Romagna",2021-08-01,754
74,0.3287977207,0.4458048,0.04002638,   2.0, -2.92324897,0.001998002,1000,74,0.9852405978,1.0361567,0.04578604,  37.0, -1.11204388,0.036963037,1000,-1.064887879, 2.376122e-01, 0.000000e+00, 1.590000e-01,"Friuli-Venezia Giulia",2021-08-01,754
60,0.3755612028,0.4751398,0.04585698,  14.0, -2.17150431,0.013986014,1000,60,1.1189304779,1.0368966,0.05065059, 883.0,  1.61960425,0.882117882,1000, 0.013151449, 4.816324e-01, 0.000000e+00, 4.000000e-02,"Lazio",2021-08-01,754
 9,0.6639826244,0.7729552,0.14524838, 222.0, -0.75024969,0.221778222,1000, 9,0.8826980928,1.0301889,0.13495529,  25.0, -1.09288661,0.024975025,1000,-1.714330070, 4.618776e-01, 2.480000e-01, 2.550000e-01,"Liguria",2021-08-01,754
81,0.3690307057,0.4373524,0.03869740,  30.0, -1.76553648,0.029970030,1000,81,1.0218496451,1.0361262,0.04307655, 575.0, -0.33142274,0.574425574,1000,-4.041247725, 6.094341e-01, 0.000000e+00, 4.000000e-03,"Lombardia",2021-08-01,754
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.241513e+00, 6.120000e-01, 2.530000e-01,"Marche",2021-08-01,754
50,0.5211039896,0.4982088,0.05200107, 682.0,  0.44028377,0.681318681,1000,50,1.1318732056,1.0358654,0.05850076, 864.0,  1.64113807,0.863136863,1000,-0.463384215, 4.412003e-01, 0.000000e+00, 5.800000e-02,"Piemonte",2021-08-01,754
12,0.3817960217,0.7207699,0.12374147,   1.0, -2.73937131,0.000999001,1000,12,0.8144084686,1.0394663,0.13013609,   1.0, -1.72940381,0.000999001,1000, 0.073976388, 1.272194e+00, 7.350000e-01, 4.400000e-02,"Sardegna",2021-08-01,754
 2,1.0823005000,1.0342292,0.29119064, 923.0,  0.16508522,0.922077922,1000, 2,1.0823005000,1.0348382,0.33061046, 939.0,  0.14355951,0.938061938,1000,NA, 1.532975e+00, 6.550000e-01, 2.540000e-01,"Sicialia",2021-08-01,754
18,0.5236348639,0.6491418,0.10074318,  99.0, -1.24581093,0.098901099,1000,18,0.9898611629,1.0340037,0.09305242, 180.0, -0.47438324,0.179820180,1000,-2.749248758,-3.762969e-01, 0.000000e+00, 7.670000e-01,"Sicilia",2021-08-01,754
29,0.4811797490,0.5746185,0.07236059,  88.0, -1.29129304,0.087912088,1000,29,1.0048457293,1.0363868,0.07797519, 318.0, -0.40450081,0.317682318,1000,-2.734471922, 3.433294e-01, 1.000000e-03, 1.890000e-01,"Trentino-Alto Adige",2021-08-01,754
 5,0.4830447080,0.8865483,0.20034822,  18.0, -2.01401138,0.017982018,1000, 5,0.9314461880,1.0342468,0.17988051, 116.0, -0.57149397,0.115884116,1000,-0.620095287, 8.005947e-01, 5.320000e-01, 2.150000e-01,"Tuscany",2021-08-01,754
71,0.4386069539,0.4553407,0.04238013, 367.0, -0.39484845,0.366633367,1000,71,1.0870407925,1.0368904,0.04978506, 765.0,  1.00733929,0.764235764,1000,-0.482077505, 7.064998e-01, 1.900000e-02, 0.000000e+00,"Umbria",2021-08-01,754
83,0.3634792577,0.4343385,0.03751526,  23.0, -1.88881062,0.022977023,1000,83,0.9765310815,1.0379907,0.04480858,  11.0, -1.37160295,0.010989011,1000,-2.866906462, 4.997408e-01, 0.000000e+00, 1.200000e-02,"Veneto",2021-08-01,754
81,0.1016105162,0.5382190,0.04778462,   1.0, -9.13700968,0.000999001,1000,81,0.9327556711,1.0923555,0.07387643,   1.0, -2.16036248,0.000999001,1000, 5.823300702,-2.451301e-01, 0.000000e+00, 8.930000e-01,"Abruzzo",2021-10-01,734
39,0.2578811768,0.6456298,0.07819065,   1.0, -4.95901459,0.000999001,1000,39,0.9621492425,1.0933396,0.11267878,  18.0, -1.16428648,0.017982018,1000, 0.923973615,-4.006542e-01, 0.000000e+00, 9.280000e-01,"Apulia",2021-10-01,734
17,0.4077773071,0.7557821,0.12275826,   2.0, -2.83487844,0.001998002,1000,17,0.9673066566,1.0991211,0.17853980,  81.0, -0.73829137,0.080919081,1000,-0.891041450,-5.066685e-02, 0.000000e+00, 5.110000e-01,"Basilicata",2021-10-01,734
81,0.6336067558,0.5384152,0.04774833, 971.0,  1.99361001,0.970029970,1000,81,1.7145381849,1.0972831,0.07828041,1001.0,  7.88517887,1.000000000,1000, 1.074078153, 5.212780e-01, 0.000000e+00, 2.000000e-03,"Campania",2021-10-01,734
32,0.5931663709,0.6748376,0.08626181, 179.0, -0.94678324,0.178821179,1000,32,0.9850691309,1.0989682,0.12487056,  91.0, -0.91213708,0.090909091,1000,-3.411925014, 4.880089e-01, 3.000000e-03, 9.100000e-02,"Emilia-Romagna",2021-10-01,734
49,0.2696843904,0.6131660,0.06589715,   1.0, -5.21238850,0.000999001,1000,49,0.9604161564,1.0958751,0.09820514,   8.0, -1.37934646,0.007992008,1000,-0.000466003, 1.631599e-01, 0.000000e+00, 2.450000e-01,"Friuli-Venezia Giulia",2021-10-01,734
49,0.4286583051,0.6158708,0.06749702,   3.0, -2.77364066,0.002997003,1000,49,1.0766643815,1.0942204,0.09831900, 491.0, -0.17856193,0.490509491,1000,-1.030061728, 2.748884e-01, 0.000000e+00, 1.520000e-01,"Lazio",2021-10-01,734
79,0.3576480314,0.5433427,0.04896296,   1.0, -3.79255404,0.000999001,1000,79,1.0027292592,1.0972902,0.07625909,  69.0, -1.23999539,0.068931069,1000,-2.424067671, 9.790164e-02, 0.000000e+00, 3.160000e-01,"Lombardia",2021-10-01,734
 4,0.0302747525,0.9508488,0.23927470,   1.0, -3.84735213,0.000999001,1000, 4,0.0425663117,1.1038904,0.37997101,   1.0, -2.79317114,0.000999001,1000, 0.386613331,-1.719573e+00, 0.000000e+00, 9.770000e-01,"Marche",2021-10-01,734
28,0.5471600346,0.6893014,0.09226647,  44.0, -1.54055303,0.043956044,1000,28,0.9856376490,1.0980703,0.13475134, 103.0, -0.83437115,0.102897103,1000,-2.595648586, 4.553515e-02, 0.000000e+00, 4.180000e-01,"Piemonte",2021-10-01,734
55,0.3440955033,0.6010926,0.06029584,   1.0, -4.26226816,0.000999001,1000,55,0.9882476935,1.0988800,0.09375241,  55.0, -1.18004785,0.054945055,1000,-0.445861821, 1.007312e-01, 0.000000e+00, 3.480000e-01,"Sicilia",2021-10-01,734
61,0.2721966607,0.5845823,0.05864983,   1.0, -5.32628428,0.000999001,1000,61,0.9597531177,1.0943046,0.08631408,   1.0, -1.55885934,0.000999001,1000, 0.838384144, 1.098892e-01, 0.000000e+00, 3.120000e-01,"Trentino-Alto Adige",2021-10-01,734
 4,0.5409498500,0.9708257,0.24837857,  22.0, -1.73072844,0.021978022,1000, 4,0.9016497000,1.1229916,0.41319545,  79.0, -0.53568337,0.078921079,1000, 0.001509934,-3.492608e-01, 6.700000e-02, 5.100000e-01,"Tuscany",2021-10-01,734
70,0.3128246813,0.5612396,0.05373195,   1.0, -4.62322510,0.000999001,1000,70,1.0142716076,1.0992351,0.08075637, 188.0, -1.05209618,0.187812188,1000,-0.894871460, 7.537412e-02, 0.000000e+00, 3.450000e-01,"Umbria",2021-10-01,734
85,0.3835746568,0.5324166,0.04726013,   2.0, -3.14941849,0.001998002,1000,85,0.9754704282,1.0966697,0.07261718,   4.0, -1.66901698,0.003996004,1000,-2.699588830, 4.361264e-01, 0.000000e+00, 1.100000e-02,"Veneto",2021-10-01,734
 8,0.3884557037,0.7990456,0.12620350,   4.0, -3.25339557,0.003996004,1000, 8,0.9370840811,1.0013209,0.04876815,  91.0, -1.31718836,0.090909091,1000,-0.345036431,-1.410365e-01, 2.600000e-02, 5.310000e-01,"Abruzzo",2021-11-01,140
 5,0.6053111860,0.8673025,0.14622960,  65.0, -1.79164355,0.064935065,1000, 5,0.8526440960,1.0023892,0.06871189,  32.0, -2.17931916,0.031968032,1000,-0.655994650, 5.528244e-01, 3.990000e-01, 3.120000e-01,"Apulia",2021-11-01,140
 5,0.5836240640,0.8666654,0.14964194,  49.0, -1.89145706,0.048951049,1000, 5,0.8978605680,0.9999407,0.07069133,  88.0, -1.44402639,0.087912088,1000,-0.614124442,-1.369171e+00, 4.000000e-03, 8.210000e-01,"Basilicata",2021-11-01,140
 4,1.0303073750,0.9073000,0.16153543, 766.0,  0.76148836,0.765234765,1000, 4,1.0636269083,1.0040670,0.07863751, 795.0,  0.75739801,0.794205794,1000,-2.274992873,-5.489757e-01, 1.170000e-01, 5.510000e-01,"Campania",2021-11-01,140
12,0.4358299142,0.7384489,0.09807658,   3.0, -3.08553727,0.002997003,1000,12,0.9399326642,1.0003938,0.03548009,  69.0, -1.70408703,0.068931069,1000,-1.074088084, 7.738625e-02, 1.600000e-02, 4.500000e-01,"Emilia-Romagna",2021-11-01,140
12,0.8218135950,0.7347931,0.10135966, 807.0,  0.85853185,0.806193806,1000,12,1.0307781394,1.0025466,0.03598068, 814.0,  0.78463130,0.813186813,1000,-3.870160017, 7.738893e-01, 3.600000e-01, 1.330000e-01,"Lazio",2021-11-01,140
32,0.4205256559,0.6036616,0.05914125,   4.0, -3.09658523,0.003996004,1000,32,0.8992303698,1.0013759,0.01753118,   1.0, -5.82650555,0.000999001,1000,-0.652017269, 2.009053e-01, 0.000000e+00, 2.950000e-01,"Lombardia",2021-11-01,140
 9,0.6636261422,0.7811418,0.12105645, 175.0, -0.97075130,0.174825175,1000, 9,0.9481316256,0.9991045,0.04639395, 116.0, -1.09869676,0.115884116,1000,-2.455877757, 5.531480e-01, 2.620000e-01, 2.250000e-01,"Piemonte",2021-11-01,140
14,0.7466044314,0.7168738,0.09671982, 597.0,  0.30738967,0.596403596,1000,14,1.0045877297,1.0015487,0.03035008, 485.0,  0.10013211,0.484515485,1000,-3.822291735, 4.426081e-02, 9.000000e-03, 4.780000e-01,"Sicilia",2021-11-01,140
22,0.4040637750,0.6546269,0.07396079,   1.0, -3.38778324,0.000999001,1000,22,1.0007213739,1.0029826,0.02219210, 428.0, -0.10189452,0.427572428,1000,-2.185083231, 3.458308e-01, 1.600000e-02, 1.990000e-01,"Umbria",2021-11-01,140
17,0.5521177335,0.6962709,0.08832403,  62.0, -1.63209471,0.061938062,1000,17,0.9814493731,1.0015439,0.02737461, 195.0, -0.73405579,0.194805195,1000,-1.976970899, 5.813389e-01, 1.300000e-01, 1.200000e-01,"Veneto",2021-11-01,140
41,1.2871890485,1.9153977,0.12326371,   1.0, -5.09646094,0.000999001,1000,41,2.8276056038,3.2673078,0.05040795,   1.0, -8.72287277,0.000999001,1000,-3.765521985,-5.183608e-01, 0.000000e+00, 9.200000e-01,"Abruzzo",2021-01-01,451
28,1.2903868964,1.9921922,0.13676808,   1.0, -5.13135331,0.000999001,1000,28,2.9803158688,3.2654561,0.07699349,   9.0, -3.70343317,0.008991009,1000,-3.039024644,-1.872689e-01, 0.000000e+00, 6.490000e-01,"Apulia",2021-01-01,451
 9,1.5409156144,2.1991478,0.17745936,   3.0, -3.70919931,0.002997003,1000, 9,2.5970722578,3.2584668,0.18836369,  14.0, -3.51126337,0.013986014,1000,-0.838883973,-4.007803e-01, 3.500000e-02, 6.450000e-01,"Basilicata",2021-01-01,451
 3,0.8780104267,2.7771252,0.41328911,   3.0, -4.59512418,0.002997003,1000, 3,1.7558208533,3.2668179,0.57592960,   4.0, -2.62357948,0.003996004,1000, 1.739955585, 2.018843e+00, 7.070000e-01, 2.320000e-01,"Calabria",2021-01-01,451
76,1.4892260870,1.7507490,0.10203190,   8.0, -2.56314800,0.007992008,1000,76,3.2238411078,3.2679891,0.03339318,  89.0, -1.32206724,0.088911089,1000,-8.124901131,-6.434910e-02, 0.000000e+00, 6.160000e-01,"Campania",2021-01-01,451
54,1.4423632235,1.8430477,0.11779948,   3.0, -3.40141142,0.002997003,1000,54,3.0250392808,3.2681359,0.04195265,   1.0, -5.79454854,0.000999001,1000,-5.687262869,-4.921609e-01, 0.000000e+00, 9.250000e-01,"Emilia-Romagna",2021-01-01,451
